card_id,mae,mape,last_actual_price,predicted_price_30d,lower_bound_30d,upper_bound_30d,tcgplayer_id,name,set_name,rarity
592034,1.0270584759182395,0.03604965867051067,27.8,29.88369369506836,29.35773983001709,30.839969635009766,592034,Maleficent's Staff,Azurite Sea,Enchanted
592036,5.920652114868164,0.14816222359669146,37.99,47.62683868408203,46.552547454833984,49.41731643676758,592036,Raya,Azurite Sea,Enchanted
592037,3.3899767379760744,0.06028449146912358,57.77,52.17765426635742,50.9625545501709,57.323937606811526,592037,Tigger,Azurite Sea,Enchanted
592038,0.14228512488471193,0.005393593376955275,26.62,26.420412063598633,25.42716407775879,28.446638298034667,592038,Gadget Hackwrench,Azurite Sea,Enchanted
592040,0.13320440928141342,0.004150645684225299,32.27,32.14286422729492,31.585013771057127,32.43507614135742,592040,Daisy Duck,Azurite Sea,Enchanted
593162,0.7421084664662679,0.04666626949174786,16.09,16.888463020324707,15.120698356628418,24.02265548706055,593162,Treasure Mountain,Azurite Sea,Enchanted
619733,0.6060337727864583,0.005505938430787767,109.72,110.96170043945312,109.20040893554688,112.7229995727539,619733,Aurora,Archazia's Island,Enchanted
619734,0.17932312011718565,0.0035614796550767925,50.09,50.16154479980469,49.685875701904294,50.593971252441406,619734,Mirabel Madrigal,Archazia's Island,Enchanted
619735,7.604630730523004,0.11984919493692113,60.5,74.48497009277344,70.14604187011719,80.12558212280274,619735,Bolt,Archazia's Island,Enchanted
619736,1.1824092610677088,0.033040402395822184,35.51,37.597808837890625,36.42287826538086,38.47901153564453,619736,The Glass Slipper,Archazia's Island,Enchanted
619737,0.5543169487847223,0.0065354077663987995,85.01,85.4595947265625,84.80221557617188,88.15486450195313,619737,Donald Duck,Archazia's Island,Enchanted
619738,6.596831390380858,0.12872021410030238,48.54,61.26858139038086,59.406497192382815,63.130669403076176,619738,Jafar,Archazia's Island,Enchanted
619739,0.4433884853786902,0.00842045636581033,52.3,53.08919143676758,49.60653991699219,55.63747062683106,619739,Show Me More!,Archazia's Island,Enchanted
619740,1.4052324422200542,0.015090119319339136,92.06,94.15473175048828,89.11545867919922,104.1448570251465,619740,Tramp,Archazia's Island,Enchanted
619741,0.37000200144449785,0.00882277274907552,42.79,42.63367462158203,42.232844543457034,44.49206657409668,619741,Mad Hatter,Archazia's Island,Enchanted
619742,3.1234417588975685,0.09764862184036548,30.93,36.20155334472656,34.30360984802246,37.64258804321289,619742,Hiro Hamada,Archazia's Island,Enchanted
619743,0.7898089421590171,0.01501269925036169,51.93,54.26110076904297,45.25077018737793,56.40167350769043,619743,The Return of Hercules,Archazia's Island,Enchanted
619744,1.6939569803873702,0.06415408026609143,26.08,28.34573745727539,26.189523696899414,31.761762619018555,619744,Ratigan,Archazia's Island,Enchanted
619745,2.1228598581949885,0.024846063115686896,85.64,87.81835556030273,79.56982498168945,89.95159378051758,619745,Belle,Archazia's Island,Enchanted
619746,0.5389386469523111,0.025639660761835263,21.19666666666667,20.540803909301758,19.706970596313475,21.35430145263672,619746,Devil's Eye Diamond,Archazia's Island,Enchanted
619747,12.19295413886176,0.07577541497387177,155.8,182.74472045898438,176.28563842773437,188.88871765136722,619747,Tamatoa,Archazia's Island,Enchanted
619748,0.20831939527723714,0.0019253716313298729,107.82,108.26030731201172,106.52814483642578,110.07907791137696,619748,All Is Found,Archazia's Island,Enchanted
619749,1.7262309400770386,0.026046261214447364,65.31,69.34987258911133,68.4029296875,77.09254608154298,619749,Mickey Mouse,Archazia's Island,Enchanted
