card_id,day_offset,actual_price,pred_price,conf_low,conf_high
510148,1,65.5,65.50067,65.463554,65.53038
510148,2,65.37334,65.49695,65.42658,65.53755
510148,3,64.9525,65.47739,65.381714,65.53658
510148,4,64.3225,65.48361,65.36124,65.55546
510148,5,63.88,65.483315,65.33035,65.57611
510148,6,63.7,65.49785,65.30719,65.611496
510148,7,63.7,65.516495,65.29919,65.65786
510148,8,63.36,65.55279,65.28827,65.72724
510148,9,63.07,65.58206,65.278534,65.7881
510148,10,63.07,65.61151,65.28548,65.86295
510148,11,63.010002,65.65486,65.2856,65.93012
510148,12,62.95,65.729126,65.29901,66.00107
510148,13,62.95,65.748856,65.291405,66.04178
510148,14,62.95,65.816444,65.33804,66.095856
510148,15,62.95,65.816895,65.28633,66.128174
510148,16,62.870003,65.858734,65.30105,66.15921
510148,17,62.79,65.87427,65.2547,66.186646
510148,18,62.79,65.96008,65.32012,66.199715
510148,19,62.8025,65.980316,65.317566,66.22507
510148,20,62.84,66.03181,65.29576,66.24302
510148,21,62.84,66.029305,65.252075,66.25513
510148,22,62.9225,66.10568,65.41769,66.26092
510148,23,63.245003,66.0932,65.37553,66.26616
510148,24,63.38,66.068855,65.23928,66.270096
510148,25,63.38,66.10321,65.31857,66.276306
510148,26,63.38,66.15282,65.39075,66.27663
510148,27,63.38,66.190994,65.39737,66.28142
510148,28,63.38,66.19563,65.40089,66.28487
510148,29,63.447502,66.17816,65.45299,66.28555
510148,30,64.06,66.197,65.40532,66.28603
510152,1,162.57,162.36601,161.83003,162.97836
510152,2,162.57,163.12648,162.06575,164.02646
510152,3,162.57,163.34213,162.0244,164.50969
510152,4,164.06,164.4992,162.967,165.71255
510152,5,166.3,165.52191,163.56204,166.72548
510152,6,166.3,166.48544,164.4159,167.51721
510152,7,166.3,167.29175,165.22539,168.05539
510152,8,166.3,167.94629,166.2193,168.39418
510152,9,166.3,168.23218,166.84442,168.5032
510152,10,165.28,168.40707,167.46481,168.55202
510152,11,165.28,168.49078,167.8345,168.57338
510152,12,165.6875,168.54874,168.12093,168.5842
510152,13,167.97667,168.56187,168.26349,168.58626
510152,14,168.51001,168.57864,168.44327,168.58803
510152,15,168.51001,168.58232,168.47446,168.58841
510152,16,169.78,168.58566,168.5244,168.58856
510152,17,172.08,168.58755,168.56244,168.58865
510152,18,172.08,168.58815,168.57568,168.58867
510152,19,172.08,168.5885,168.58398,168.58867
510152,20,172.08,168.58858,168.58453,168.58867
510152,21,172.08,168.58862,168.58662,168.58867
510152,22,172.08,168.58865,168.58815,168.58867
510152,23,173.37001,168.58867,168.58824,168.58867
510152,24,175.64,168.58867,168.58844,168.58867
510152,25,177.19,168.58867,168.58853,168.58867
510152,26,180.29001,168.58867,168.5886,168.58867
510152,27,180.29001,168.58867,168.58862,168.58867
510152,28,180.29001,168.58867,168.58862,168.58867
510152,29,180.29001,168.58867,168.58864,168.58867
510152,30,180.29001,168.58867,168.58865,168.58867
510153,1,704.85004,694.1676,693.81537,694.53796
510153,2,702.17004,693.7041,693.0491,694.21844
510153,3,691.65,692.83936,692.05145,693.8609
510153,4,686.49,692.2644,691.2325,693.5443
510153,5,686.49,691.3811,690.047,692.9396
510153,6,686.49,690.61755,688.9243,692.5757
510153,7,686.49,689.84595,688.08905,692.13684
510153,8,686.49,689.3106,687.1643,692.06525
510153,9,686.49,688.8232,686.1236,691.88586
510153,10,667.66504,688.17957,685.1162,691.91644
510153,11,661.39,688.04755,684.7068,692.151
510153,12,661.39,687.1677,684.04724,691.8728
510153,13,659.83,686.1968,683.0813,691.9852
510153,14,656.71,686.18396,682.84064,691.6643
510153,15,656.71,686.1897,682.80774,691.3454
510153,16,655.53503,684.76843,681.4922,691.7112
510153,17,654.24005,685.81647,682.46265,691.5447
510153,18,654.24005,684.6852,681.1796,691.8781
510153,19,649.71,684.42065,680.51733,692.8992
510153,20,649.71,683.85144,680.29144,691.768
510153,21,649.71,683.69104,680.2407,693.4216
510153,22,649.71,684.4728,680.537,695.0065
510153,23,649.71,687.2279,681.2609,696.9058
510153,24,649.71,685.3506,680.1875,694.89404
510153,25,649.71,683.574,679.6944,694.11084
510153,26,650.1225,687.08185,680.7534,697.8974
510153,27,651.36005,688.20605,680.5163,697.6058
510153,28,651.36005,686.296,679.9315,697.9906
510153,29,656.2,688.0826,680.3883,698.9402
510153,30,651.21,687.3003,680.0681,699.1873
510154,1,140.265,138.34956,138.2391,138.42682
510154,2,140.47,138.46463,138.32166,138.63165
510154,3,140.56,138.505,138.3379,138.71646
510154,4,140.66,138.64273,138.38394,138.88004
510154,5,140.66,138.77782,138.46733,139.03998
510154,6,140.66,138.94359,138.56964,139.20393
510154,7,140.55,139.11838,138.7081,139.3344
510154,8,140.55,139.24576,138.82817,139.4046
510154,9,140.55,139.33038,138.93991,139.43637
510154,10,140.55,139.38959,139.03767,139.45732
510154,11,140.495,139.42126,139.13942,139.46854
510154,12,140.33,139.44589,139.18283,139.47356
510154,13,140.33,139.45189,139.21368,139.47528
510154,14,140.33,139.46707,139.3032,139.47806
510154,15,140.33,139.4739,139.37213,139.47896
510154,16,140.33,139.47418,139.35825,139.47922
510154,17,140.8,139.47812,139.41772,139.47957
510154,18,140.8,139.47827,139.42435,139.47961
510154,19,140.8,139.47934,139.45877,139.47966
510154,20,140.8,139.47932,139.46474,139.47966
510154,21,140.8,139.47939,139.45638,139.47966
510154,22,141.2925,139.47958,139.46706,139.47966
510154,23,141.43,139.47961,139.47414,139.47966
510154,24,141.43,139.47961,139.47441,139.47966
510154,25,141.43,139.47964,139.47446,139.47966
510154,26,141.43,139.47964,139.47708,139.47966
510154,27,141.43,139.47966,139.47797,139.47966
510154,28,141.43,139.47966,139.47821,139.47966
510154,29,141.43,139.47966,139.47786,139.47966
510154,30,141.43,139.47966,139.4787,139.47966
510155,1,68.590004,68.67382,68.523415,68.7591
510155,2,68.50667,68.75316,68.53044,68.945724
510155,3,68.402504,68.75115,68.49375,68.9878
510155,4,68.590004,68.92196,68.51097,69.22948
510155,5,68.590004,69.083435,68.567795,69.43776
510155,6,68.590004,69.29248,68.70204,69.735886
510155,7,68.590004,69.560234,68.899635,70.06512
510155,8,68.590004,69.89632,69.070526,70.32499
510155,9,68.310005,70.119965,69.20979,70.53218
510155,10,67.840004,70.31111,69.36677,70.664474
510155,11,67.840004,70.5232,69.81002,70.7764
510155,12,67.25,70.64472,69.959785,70.825554
510155,13,67.25,70.714874,70.02964,70.856415
510155,14,67.205,70.791046,70.26768,70.887245
510155,15,67.19,70.852905,70.5119,70.906296
510155,16,67.3775,70.8678,70.466324,70.90917
510155,17,67.69,70.89936,70.736435,70.91781
510155,18,67.69,70.904755,70.74767,70.91919
510155,19,67.69,70.91391,70.81964,70.92032
510155,20,67.6975,70.91646,70.84201,70.92059
510155,21,67.72,70.916565,70.8527,70.9207
510155,22,67.72,70.9196,70.88376,70.92094
510155,23,67.72,70.92006,70.89339,70.92097
510155,24,67.72,70.92024,70.89444,70.920975
510155,25,67.72,70.920494,70.90158,70.92098
510155,26,67.98,70.920685,70.90869,70.921
510155,27,67.98,70.92087,70.911,70.921
510155,28,68.107506,70.92086,70.91075,70.921
510155,29,68.23,70.92081,70.91228,70.921
510155,30,68.66,70.92092,70.914024,70.921005
510156,1,91.7725,91.674225,91.605484,91.78354
510156,2,92.380005,91.74106,91.6216,91.935295
510156,3,92.380005,91.82077,91.631744,92.07715
510156,4,92.380005,91.88774,91.66411,92.211685
510156,5,92.380005,92.01069,91.68343,92.426704
510156,6,92.380005,92.123566,91.7246,92.6369
510156,7,92.380005,92.24524,91.7843,92.81304
510156,8,92.380005,92.39731,91.8511,93.00485
510156,9,92.380005,92.54893,91.93361,93.1582
510156,10,92.380005,92.70336,92.023315,93.288475
510156,11,92.380005,92.82756,92.1523,93.36714
510156,12,92.380005,92.959915,92.202484,93.452446
510156,13,92.380005,93.07091,92.33374,93.499115
510156,14,92.380005,93.20975,92.41682,93.56395
510156,15,92.380005,93.30905,92.560715,93.59445
510156,16,92.89,93.36338,92.63327,93.61026
510156,17,93.4,93.44078,92.66264,93.63498
510156,18,93.4,93.463066,92.73819,93.63811
510156,19,93.4,93.5034,92.75583,93.64722
510156,20,93.5075,93.50049,92.76807,93.64628
510156,21,93.83,93.512695,92.81187,93.64531
510156,22,93.83,93.519775,92.72747,93.6513
510156,23,93.71,93.53503,92.69126,93.65253
510156,24,93.71,93.52905,92.76799,93.64937
510156,25,95.26,93.54895,92.77927,93.65357
510156,26,95.26,93.556404,92.756355,93.655525
510156,27,95.26,93.55753,92.7155,93.655365
510156,28,95.845,93.560745,92.7698,93.65395
510156,29,96.04,93.53238,92.737404,93.646805
510156,30,96.04,93.5475,92.7966,93.64886
510157,1,61.699997,61.859394,61.721497,61.959854
510157,2,62.11333,61.989223,61.79194,62.18234
510157,3,62.399998,62.026077,61.78315,62.276737
510157,4,62.8,62.269493,61.926613,62.55218
510157,5,62.91,62.461586,62.083492,62.88053
510157,6,62.816666,62.718285,62.268307,63.1376
510157,7,62.629997,62.980804,62.438778,63.363197
510157,8,62.7425,63.249153,62.703346,63.50679
510157,9,63.079998,63.4134,62.909313,63.58626
510157,10,63.079998,63.511,63.116158,63.626656
510157,11,63.079998,63.5764,63.30008,63.649467
510157,12,63.079998,63.618713,63.409096,63.66383
510157,13,63.469997,63.6371,63.468388,63.667114
510157,14,63.622498,63.657,63.55013,63.672268
510157,15,64.08,63.665405,63.585423,63.673534
510157,16,64.365,63.6694,63.606323,63.67431
510157,17,64.65,63.672955,63.636723,63.67481
510157,18,64.65,63.673782,63.648037,63.674904
510157,19,64.7175,63.674625,63.660988,63.67498
510157,20,64.92,63.674797,63.667953,63.67499
510157,21,64.92,63.674892,63.669197,63.674995
510157,22,65.2125,63.674973,63.671738,63.675
510157,23,65.7475,63.674973,63.67273,63.675
510157,24,66.13,63.674984,63.67311,63.675
510157,25,66.13,63.67499,63.67387,63.675
510157,26,66.13,63.674995,63.67433,63.675
510157,27,66.13,63.675,63.674522,63.675
510157,28,66.1825,63.675,63.674717,63.675
510157,29,66.2075,63.675,63.674488,63.675
510157,30,66.51,63.675,63.67474,63.675
510158,1,95.27251,95.8188,95.63533,96.021324
510158,2,95.170006,95.89703,95.560616,96.23606
510158,3,95.170006,95.82802,95.45105,96.2829
510158,4,95.170006,96.08974,95.49356,96.68177
510158,5,95.2675,96.334045,95.66215,97.13828
510158,6,95.560005,96.60212,95.753296,97.649025
510158,7,95.560005,96.97534,95.885826,98.17988
510158,8,95.560005,97.519615,96.05995,98.74688
510158,9,95.560005,97.96699,96.26658,99.19052
510158,10,94.96001,98.41202,96.5023,99.50583
510158,11,94.415,98.7236,96.94345,99.74662
510158,12,94.380005,99.09361,97.2052,99.89173
510158,13,94.380005,99.230125,97.16902,99.95403
510158,14,94.380005,99.55867,97.57503,100.06726
510158,15,94.380005,99.77095,98.28987,100.134514
510158,16,94.2925,99.80278,98.251366,100.140465
510158,17,94.340004,100.023865,98.80922,100.17217
510158,18,94.340004,100.03342,98.96213,100.17507
510158,19,94.3925,100.12114,99.44166,100.18201
510158,20,94.560005,100.13766,99.33995,100.183846
510158,21,94.590004,100.15167,99.40567,100.18436
510158,22,94.590004,100.17053,99.892426,100.18518
510158,23,94.590004,100.175514,99.828575,100.18526
510158,24,94.590004,100.17822,99.9321,100.18527
510158,25,94.590004,100.18063,99.937546,100.185356
510158,26,94.590004,100.18259,100.022514,100.18539
510158,27,94.590004,100.184105,100.08097,100.18541
510158,28,94.590004,100.184494,100.114395,100.18542
510158,29,94.590004,100.18422,100.06578,100.1854
510158,30,94.590004,100.18472,100.13438,100.18542
510159,1,138.0,138.19467,138.0481,138.32426
510159,2,138.0,138.26447,138.03874,138.49518
510159,3,137.83,138.20004,137.92737,138.50089
510159,4,137.66,138.36136,138.00137,138.70158
510159,5,137.66,138.45325,138.01984,138.93988
510159,6,137.66,138.64395,138.09682,139.21971
510159,7,136.94,138.91904,138.24623,139.7141
510159,8,136.94,139.29065,138.33186,140.13829
510159,9,136.94,139.61316,138.451,140.52832
510159,10,136.94,139.92686,138.56023,140.8394
510159,11,136.94,140.31891,139.01306,141.1431
510159,12,136.94,140.59622,139.17664,141.33275
510159,13,136.94,140.72937,139.39772,141.45096
510159,14,136.94,141.02365,139.62273,141.62057
510159,15,136.94,141.31848,139.98361,141.72894
510159,16,136.32501,141.34668,140.00108,141.75925
510159,17,136.12001,141.61514,140.4848,141.82874
510159,18,136.12001,141.65262,140.59799,141.84302
510159,19,135.77,141.76837,140.90642,141.87022
510159,20,135.77,141.7743,140.88773,141.87643
510159,21,135.77,141.80038,141.11746,141.87988
510159,22,134.72,141.84529,141.29504,141.88649
510159,23,134.72,141.8565,141.41563,141.88847
510159,24,134.27,141.86269,141.50502,141.88869
510159,25,134.40334,141.86707,141.50323,141.88937
510159,26,134.21,141.87653,141.68669,141.89017
510159,27,134.21,141.88306,141.73482,141.89067
510159,28,134.21,141.8841,141.73611,141.89078
510159,29,134.21,141.88135,141.70563,141.89075
510159,30,134.21,141.88486,141.73961,141.89085
510161,1,184.52,184.4422,184.38062,184.4813
510161,2,183.78334,184.37253,184.2749,184.44318
510161,3,183.51,184.28601,184.16608,184.39223
510161,4,183.51,184.21077,184.06839,184.35924
510161,5,183.51,184.10387,183.93138,184.289
510161,6,183.51,184.01616,183.80476,184.2514
510161,7,182.71,183.92001,183.68831,184.19746
510161,8,182.71,183.85101,183.58508,184.14127
510161,9,182.71,183.78989,183.48236,184.11658
510161,10,182.71,183.7081,183.3682,184.1011
510161,11,182.11,183.67963,183.32596,184.12671
510161,12,180.005,183.59007,183.19188,184.05003
510161,13,179.37,183.51678,183.1009,183.99754
510161,14,178.77,183.45828,183.04454,184.05078
510161,15,178.57,183.39743,182.99048,184.03284
510161,16,178.345,183.25342,182.84708,183.89745
510161,17,178.12,183.24329,182.86296,183.94554
510161,18,178.12,183.19254,182.77579,183.89674
510161,19,178.12,183.12506,182.697,183.95811
510161,20,178.12,183.0841,182.66771,183.99849
510161,21,178.12,183.04073,182.60939,183.82384
510161,22,178.12,183.09995,182.60095,184.0651
510161,23,178.12,183.08002,182.61847,184.05669
510161,24,178.12,182.93979,182.5477,183.94208
510161,25,178.12,182.87721,182.52753,183.88306
510161,26,178.12,182.94377,182.48822,184.03897
510161,27,177.86667,183.01175,182.52652,184.18474
510161,28,177.36,182.97256,182.5189,184.27362
510161,29,177.36,183.06497,182.5886,184.14433
510161,30,177.36,183.07217,182.53978,184.36818
510162,1,95.83,96.04755,95.869,96.21734
510162,2,96.003334,96.136894,95.87,96.4298
510162,3,95.83,96.07811,95.776596,96.42979
510162,4,95.83,96.22563,95.74243,96.697296
510162,5,95.83,96.356705,95.71921,96.97681
510162,6,95.816666,96.52821,95.63821,97.31699
510162,7,97.91,96.74094,95.66299,97.818794
510162,8,97.91,97.132614,95.7794,98.33598
510162,9,97.71,97.439606,95.85007,98.666534
510162,10,97.31,97.62142,95.85609,98.89932
510162,11,97.31,97.94108,96.37941,99.23465
510162,12,97.31,98.09589,96.192,99.41454
510162,13,97.31,98.14281,96.23461,99.510475
510162,14,97.31,98.48653,96.26632,99.64838
510162,15,97.31,98.9102,96.92469,99.77598
510162,16,98.245,98.76989,96.3057,99.77394
510162,17,100.9,99.203384,97.139854,99.856766
510162,18,100.9,99.27832,96.99601,99.86903
510162,19,100.9,99.46101,97.11637,99.90488
510162,20,101.1,99.52351,97.327126,99.91174
510162,21,101.7,99.58411,97.28817,99.91458
510162,22,101.74,99.74007,98.30141,99.92314
510162,23,101.9125,99.8009,98.38709,99.924355
510162,24,101.93,99.79196,97.90545,99.924835
510162,25,101.93,99.822296,98.370705,99.92614
510162,26,101.93,99.867096,98.86783,99.926476
510162,27,101.93,99.89571,98.86348,99.926834
510162,28,100.79,99.90485,98.84038,99.92682
510162,29,100.79,99.891106,99.09046,99.92682
510162,30,100.35,99.905136,99.0648,99.926895
510163,1,138.9275,139.2776,138.59125,139.87653
510163,2,139.87668,140.29974,138.86684,141.40631
510163,3,142.63,140.58356,138.94084,141.88814
510163,4,142.63,142.0343,139.89647,143.41283
510163,5,142.63,143.43367,140.77037,145.00734
510163,6,142.63,144.88716,141.85455,146.21597
510163,7,145.69,146.14612,143.13152,147.3673
510163,8,146.09001,147.302,144.54039,148.1513
510163,9,146.09001,147.91566,145.60893,148.52365
510163,10,146.09001,148.27878,146.49203,148.67685
510163,11,146.35,148.49579,147.20401,148.75551
510163,12,147.72,148.66302,147.74768,148.7936
510163,13,148.31001,148.71503,148.01768,148.8034
510163,14,149.2175,148.78143,148.27742,148.81705
510163,15,149.52,148.80142,148.4878,148.82047
510163,16,149.74251,148.81001,148.5907,148.82166
510163,17,150.19,148.81854,148.70149,148.82245
510163,18,150.19,148.82047,148.7393,148.82259
510163,19,150.19,148.82217,148.78636,148.82266
510163,20,150.19,148.8224,148.79434,148.82266
510163,21,151.40001,148.82254,148.80537,148.82266
510163,22,151.40001,148.82263,148.81721,148.82268
510163,23,155.88,148.82265,148.81676,148.82268
510163,24,155.88,148.82266,148.8184,148.82268
510163,25,155.88,148.82266,148.82005,148.82268
510163,26,157.77,148.82266,148.8213,148.82268
510163,27,157.77,148.82268,148.8217,148.82268
510163,28,158.69,148.82268,148.82175,148.82268
510163,29,159.38,148.82268,148.82118,148.82268
510163,30,159.38,148.82268,148.82211,148.82268
527797,1,32.49,32.576817,32.540947,32.612617
527797,2,32.49,32.63134,32.58213,32.695126
527797,3,32.49,32.651497,32.583015,32.728203
527797,4,32.49,32.71784,32.627956,32.811302
527797,5,32.49,32.78785,32.67763,32.900116
527797,6,32.49,32.8567,32.745113,32.988976
527797,7,32.49,32.935043,32.79987,33.06155
527797,8,32.49,33.013218,32.860725,33.11889
527797,9,32.49,33.066727,32.91788,33.146416
527797,10,32.49,33.105217,32.9598,33.167503
527797,11,32.49,33.12948,33.006218,33.1784
527797,12,32.485,33.155815,33.05722,33.185894
527797,13,32.47,33.164204,33.070908,33.18788
527797,14,32.47,33.177223,33.114655,33.190823
527797,15,32.47,33.18245,33.137157,33.191784
527797,16,32.47,33.18626,33.14492,33.192196
527797,17,32.47,33.189713,33.16684,33.192722
527797,18,32.47,33.191086,33.17294,33.192844
527797,19,32.47,33.1923,33.18428,33.192955
527797,20,32.47,33.192398,33.18391,33.192966
527797,21,32.47,33.192486,33.187054,33.192978
527797,22,32.47,33.19284,33.190136,33.192997
527797,23,32.47,33.1929,33.19067,33.193
527797,24,32.47,33.192924,33.19031,33.192997
527797,25,32.47,33.192955,33.190968,33.193
527797,26,32.47,33.192974,33.191658,33.193
527797,27,32.47,33.19299,33.192116,33.193
527797,28,32.47,33.192993,33.192287,33.193
527797,29,32.47,33.192986,33.191723,33.193
527797,30,32.47,33.192993,33.1921,33.193
527798,1,24.550001,24.647625,24.584902,24.719631
527798,2,24.550001,24.725275,24.60281,24.843975
527798,3,24.550001,24.747635,24.604944,24.87428
527798,4,24.550001,24.879623,24.69479,25.039352
527798,5,24.36,25.011219,24.76455,25.210218
527798,6,24.36,25.163998,24.84975,25.400135
527798,7,24.36,25.315247,24.960587,25.573479
527798,8,24.065,25.492495,25.14375,25.721848
527798,9,24.060001,25.623625,25.35521,25.814346
527798,10,24.067501,25.720673,25.477757,25.863743
527798,11,24.09,25.783772,25.551199,25.893059
527798,12,24.045,25.839813,25.634932,25.91757
527798,13,24.19,25.86296,25.689142,25.927021
527798,14,24.51,25.89957,25.77171,25.939169
527798,15,24.516666,25.916885,25.802448,25.943121
527798,16,24.53,25.92918,25.83458,25.945219
527798,17,24.53,25.937641,25.871113,25.946949
527798,18,24.53,25.940872,25.889448,25.947395
527798,19,24.53,25.945366,25.917154,25.947884
527798,20,24.53,25.946125,25.918238,25.947908
527798,21,24.53,25.946733,25.929363,25.947954
527798,22,24.53,25.94756,25.93787,25.94799
527798,23,24.53,25.947678,25.93572,25.947994
527798,24,24.505001,25.94778,25.941338,25.947996
527798,25,24.333334,25.94788,25.943375,25.947998
527798,26,23.99,25.947914,25.945137,25.948
527798,27,23.99,25.947964,25.946098,25.948
527798,28,23.980001,25.947977,25.946697,25.948
527798,29,23.95,25.947971,25.94646,25.948
527798,30,23.95,25.947983,25.946909,25.948
527799,1,68.4,68.1183,68.072174,68.159485
527799,2,68.52667,68.03334,67.9479,68.09558
527799,3,68.590004,67.95825,67.85683,68.056564
527799,4,68.590004,67.881165,67.75843,68.00096
527799,5,68.590004,67.80649,67.6909,67.950676
527799,6,68.590004,67.75258,67.62155,67.92322
527799,7,68.590004,67.65247,67.51148,67.8386
527799,8,68.33501,67.56169,67.43447,67.7608
527799,9,67.94667,67.44887,67.32921,67.670364
527799,10,67.840004,67.361206,67.252686,67.58513
527799,11,67.840004,67.267914,67.16916,67.49346
527799,12,67.840004,67.19139,67.12408,67.38659
527799,13,67.840004,67.1272,67.08885,67.27568
527799,14,67.840004,67.10148,67.07389,67.19019
527799,15,67.840004,67.07718,67.06541,67.13844
527799,16,67.840004,67.06849,67.06235,67.10095
527799,17,68.25,67.064804,67.06194,67.08357
527799,18,68.25,67.06296,67.061615,67.0717
527799,19,68.69,67.06194,67.06152,67.06688
527799,20,68.69,67.061646,67.06151,67.0634
527799,21,68.200005,67.061554,67.0615,67.06294
527799,22,68.200005,67.06153,67.0615,67.06221
527799,23,68.1175,67.061516,67.0615,67.06231
527799,24,68.090004,67.06151,67.0615,67.06176
527799,25,68.090004,67.06151,67.0615,67.06159
527799,26,68.090004,67.0615,67.0615,67.061554
527799,27,68.090004,67.0615,67.0615,67.06153
527799,28,68.090004,67.0615,67.0615,67.06151
527799,29,68.090004,67.0615,67.0615,67.06152
527799,30,68.090004,67.0615,67.0615,67.06151
527800,1,33.59,33.69539,33.6376,33.75619
527800,2,33.59,33.764793,33.665714,33.85186
527800,3,33.59,33.782017,33.65303,33.8816
527800,4,33.59,33.873783,33.708515,34.015923
527800,5,33.59,33.981926,33.777027,34.15
527800,6,33.59,34.109657,33.85104,34.318325
527800,7,33.635002,34.26558,33.940968,34.485558
527800,8,33.77,34.430244,34.071285,34.660904
527800,9,33.77,34.586437,34.181023,34.771027
527800,10,33.77,34.69486,34.348995,34.865253
527800,11,34.09,34.7808,34.451748,34.91788
527800,12,34.09,34.86686,34.523643,34.977802
527800,13,34.09,34.903366,34.576515,34.99944
527800,14,34.050003,34.963196,34.709167,35.032295
527800,15,33.93,34.99189,34.747883,35.043343
527800,16,34.280003,35.014275,34.813087,35.052208
527800,17,34.280003,35.037666,34.86529,35.060303
527800,18,34.280003,35.049202,34.927784,35.062992
527800,19,34.4225,35.05906,34.96869,35.06552
527800,20,34.845,35.059875,34.98482,35.06582
527800,21,35.22,35.061752,35.00989,35.066082
527800,22,35.22,35.064392,35.029915,35.066517
527800,23,35.22,35.065296,35.02579,35.066586
527800,24,35.22,35.065758,35.040356,35.066612
527800,25,35.22,35.066055,35.046898,35.066624
527800,26,35.22,35.06623,35.053146,35.066647
527800,27,35.32,35.066414,35.05551,35.066658
527800,28,35.32,35.066547,35.05572,35.06666
527800,29,35.350002,35.06646,35.053257,35.06666
527800,30,35.36,35.066555,35.05522,35.066666
527802,1,145.56,146.46194,146.04073,146.84517
527802,2,145.56,146.9693,146.18047,147.80066
527802,3,145.56,147.1423,146.07503,148.0469
527802,4,145.5925,147.8848,146.50125,149.1776
527802,5,145.81,148.5874,146.93874,150.28333
527802,6,145.91667,149.56277,147.59613,151.56291
527802,7,147.57,150.65121,148.61295,153.04263
527802,8,147.33,151.9581,149.6251,154.32831
527802,9,147.33,153.11224,150.5278,155.04115
527802,10,147.33,154.0614,151.30797,155.5208
527802,11,147.33,154.7941,152.3097,155.91022
527802,12,147.33,155.39351,153.39655,156.2602
527802,13,147.33,155.68008,153.77583,156.3995
527802,14,147.33,156.11462,154.51575,156.56216
527802,15,147.33,156.2876,154.76677,156.6326
527802,16,147.48,156.42049,155.24075,156.66615
527802,17,147.93001,156.56296,155.66359,156.7003
527802,18,147.93001,156.60365,155.94382,156.71442
527802,19,147.81,156.67188,156.15837,156.72545
527802,20,147.81,156.69067,156.30023,156.72688
527802,21,147.81,156.70549,156.34283,156.7284
527802,22,147.81,156.71819,156.44426,156.73001
527802,23,147.81,156.72203,156.5057,156.73013
527802,24,147.7975,156.7235,156.55852,156.73032
527802,25,148.23334,156.7269,156.62009,156.73038
527802,26,148.47,156.72755,156.61624,156.73044
527802,27,149.04001,156.72913,156.65668,156.73047
527802,28,149.24251,156.72946,156.68468,156.73048
527802,29,149.85,156.72902,156.67967,156.73048
527802,30,149.85,156.72974,156.68755,156.7305
528107,1,29.539999,30.119007,30.07717,30.151966
528107,2,28.01,30.057674,30.000603,30.108469
528107,3,27.6125,30.004822,29.935204,30.071184
528107,4,27.259998,29.945004,29.858145,30.025536
528107,5,27.259998,29.861656,29.740837,29.96292
528107,6,27.259998,29.772438,29.6298,29.889944
528107,7,27.197498,29.674107,29.515255,29.813644
528107,8,27.009998,29.587292,29.413305,29.748137
528107,9,26.89,29.490856,29.295815,29.677715
528107,10,26.8575,29.39088,29.18928,29.585142
528107,11,26.64,29.288277,29.082369,29.502684
528107,12,26.779999,29.177395,28.991064,29.416246
528107,13,26.779999,29.073013,28.88461,29.348286
528107,14,26.779999,28.973503,28.820608,29.253025
528107,15,26.75,28.85086,28.756529,29.083197
528107,16,26.6125,28.785095,28.708845,28.997787
528107,17,26.509998,28.737766,28.690645,28.885185
528107,18,26.509998,28.718071,28.675701,28.856855
528107,19,26.457499,28.69976,28.66947,28.806053
528107,20,26.38,28.687824,28.663877,28.776949
528107,21,26.38,28.684875,28.661215,28.77091
528107,22,26.5,28.681217,28.658958,28.745192
528107,23,26.64,28.672752,28.657095,28.735176
528107,24,26.6925,28.667889,28.656181,28.724789
528107,25,26.786665,28.664227,28.655184,28.721706
528107,26,26.84,28.662579,28.6549,28.701496
528107,27,27.14,28.662579,28.654583,28.707232
528107,28,27.175,28.661175,28.654411,28.698114
528107,29,27.279999,28.664307,28.655134,28.71904
528107,30,27.279999,28.65963,28.654415,28.691025
528108,1,27.31,27.289679,27.2709,27.307442
528108,2,26.97,27.272465,27.242643,27.30338
528108,3,26.73,27.269302,27.231543,27.305862
528108,4,26.73,27.254799,27.20943,27.299997
528108,5,26.52,27.23511,27.171436,27.29401
528108,6,26.416666,27.217842,27.14329,27.28724
528108,7,26.21,27.197884,27.106314,27.282124
528108,8,26.21,27.185207,27.075258,27.28801
528108,9,26.21,27.167719,27.044209,27.290356
528108,10,25.88,27.150566,27.002766,27.286974
528108,11,25.78,27.133413,26.979206,27.30528
528108,12,25.39,27.109352,26.933725,27.27857
528108,13,25.19,27.094458,26.889427,27.29145
528108,14,24.99,27.060345,26.815372,27.252447
528108,15,24.99,26.97985,26.714396,27.241848
528108,16,24.99,26.894886,26.64512,27.204464
528108,17,24.99,26.81271,26.523975,27.088858
528108,18,24.99,26.832363,26.533834,27.194672
528108,19,24.975,26.730042,26.470339,27.076057
528108,20,24.74,26.7292,26.461617,27.067665
528108,21,24.74,26.63882,26.40941,26.969803
528108,22,24.74,26.643677,26.408482,27.048944
528108,23,24.74,26.553398,26.34534,26.908573
528108,24,24.6,26.544079,26.33451,26.910488
528108,25,24.6,26.515589,26.322678,26.884186
528108,26,24.380001,26.461044,26.2999,26.822618
528108,27,24.380001,26.501106,26.311153,26.90714
528108,28,24.2875,26.492836,26.306393,26.889841
528108,29,24.01,26.494514,26.316809,26.87954
528108,30,24.01,26.491894,26.30761,26.88767
528109,1,26.800001,27.125011,26.978403,27.26326
528109,2,26.52,27.265581,27.075,27.550793
528109,3,26.45,27.316269,27.0677,27.667812
528109,4,26.24,27.644606,27.288027,28.05656
528109,5,26.1,27.950268,27.469208,28.483402
